FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
NH,0.5,0.20833333333333334,0.5421686746987951,0.5316455696202531,0.03125,0.0,D,W,L,W,W,L,L,W,W,L,0,0,0,0,0,0,0,0,0.15625,-0.6875,0.03125,0.125,-12.0
NH,0.28,0.3333333333333333,0.5180722891566265,0.6455696202531646,0.0,0.09375,L,L,W,L,W,W,W,L,D,L,0,0,0,0,0,0,0,0,-0.46875,-0.59375,-0.09375,-0.03125,-1.0
NH,0.41,0.3645833333333333,0.46987951807228917,0.4936708860759494,0.0,0.0,L,W,L,L,L,L,L,L,W,W,0,0,1,0,0,0,0,0,0.0625,-0.125,0.0,-0.09375,3.0
H,0.55,0.65625,0.3373493975903614,0.379746835443038,0.09375,0.0,W,W,W,W,W,L,W,L,W,L,1,1,0,0,0,0,0,0,0.84375,1.03125,0.09375,0.28125,2.0
NH,0.35,0.6666666666666666,0.6626506024096386,0.3291139240506329,0.09375,0.09375,W,L,L,L,L,W,W,W,D,W,0,0,1,0,0,0,0,0,-0.625,1.1875,0.0,-0.3125,19.0
H,0.45,0.34375,0.43373493975903615,0.620253164556962,0.0,0.0,L,L,W,W,W,L,L,L,L,W,1,0,0,0,0,0,0,0,0.28125,-0.5,0.0,0.1875,-9.0
H,0.65,0.6145833333333334,0.3132530120481928,0.379746835443038,0.09090909090909091,0.09090909090909091,W,W,W,W,D,W,W,W,W,W,0,0,0,0,1,1,0,0,1.1818181818181819,0.8787878787878788,0.0,-0.06060606060606061,-3.0
NH,0.42,0.3125,0.5180722891566265,0.5822784810126582,0.09090909090909091,0.0,W,W,W,W,L,L,L,L,W,L,0,0,0,0,0,0,0,0,-0.030303030303030304,-0.48484848484848486,0.09090909090909091,0.2727272727272727,-3.0
H,0.4,0.2708333333333333,0.5180722891566265,0.6329113924050633,0.030303030303030304,0.0,D,W,W,W,L,L,D,L,W,L,0,0,0,0,0,0,0,0,-0.09090909090909091,-0.7272727272727273,0.030303030303030304,0.18181818181818182,-8.0
H,0.34,0.3958333333333333,0.6144578313253012,0.5063291139240507,0.09090909090909091,0.030303030303030304,W,W,W,L,D,D,W,W,L,L,0,0,0,0,0,0,0,0,-0.5151515151515151,-0.06060606060606061,0.06060606060606061,0.09090909090909091,6.0
H,0.36,0.4583333333333333,0.4819277108433735,0.27848101265822783,0.030303030303030304,0.09090909090909091,D,L,L,L,W,W,L,W,D,W,0,0,0,0,0,0,0,0,-0.12121212121212122,0.6666666666666666,-0.06060606060606061,-0.18181818181818182,2.0
H,0.65,0.4375,0.40963855421686746,0.5063291139240507,0.0,0.030303030303030304,L,L,W,L,W,D,L,W,L,L,0,0,0,0,0,0,0,0,0.9393939393939394,0.06060606060606061,-0.030303030303030304,0.06060606060606061,-10.0
NH,0.33,0.5208333333333334,0.6144578313253012,0.5822784810126582,0.0,0.0,L,L,L,L,L,L,D,W,L,W,0,0,1,1,0,0,0,0,-0.5454545454545454,0.12121212121212122,0.0,-0.21212121212121213,10.0
NH,0.26,0.3541666666666667,0.6024096385542169,0.6455696202531646,0.0,0.09090909090909091,L,D,L,W,L,W,W,W,L,D,0,0,0,0,0,0,0,0,-0.7272727272727273,-0.5151515151515151,-0.09090909090909091,-0.18181818181818182,5.0
NH,0.42,0.3020833333333333,0.5180722891566265,0.569620253164557,0.09090909090909091,0.0,W,W,W,W,L,L,L,L,D,D,0,0,0,0,0,0,0,0,-0.030303030303030304,-0.48484848484848486,0.09090909090909091,0.30303030303030304,-8.0
H,0.65,0.23958333333333334,0.40963855421686746,0.569620253164557,0.0,0.030303030303030304,L,L,W,L,W,D,L,L,W,W,0,0,0,0,0,0,0,0,0.9393939393939394,-0.6666666666666666,-0.030303030303030304,-0.030303030303030304,-15.0
NH,0.34,0.3958333333333333,0.6506024096385542,0.5316455696202531,0.0,0.0,L,L,L,L,L,L,D,W,W,L,0,0,1,1,0,0,0,0,-0.5882352941176471,-0.11764705882352941,0.0,-0.20588235294117646,7.0
NH,0.38,0.4375,0.7108433734939759,0.5316455696202531,0.0,0.0,L,D,W,L,L,L,D,L,W,L,0,0,0,0,0,0,0,0,-0.6176470588235294,0.0,0.0,0.0,8.0
NH,0.45,0.5520833333333334,0.2891566265060241,0.5949367088607594,0.0,0.08823529411764706,L,W,L,W,D,W,L,D,W,L,0,0,0,0,0,0,0,0,0.6176470588235294,0.17647058823529413,-0.08823529411764706,0.0,2.0
NH,0.38,0.2708333333333333,0.4939759036144578,0.620253164556962,0.08823529411764706,0.029411764705882353,W,D,L,L,L,D,L,W,L,L,0,0,1,0,0,0,0,0,-0.08823529411764706,-0.6764705882352942,0.058823529411764705,0.0,-7.0
NH,0.32,0.4895833333333333,0.5542168674698795,0.45569620253164556,0.08823529411764706,0.029411764705882353,W,L,L,L,W,D,W,L,L,W,0,0,0,0,0,0,0,0,-0.4117647058823529,0.3235294117647059,0.058823529411764705,-0.029411764705882353,7.0
NH,0.63,0.6770833333333334,0.3855421686746988,0.3291139240506329,0.029411764705882353,0.029411764705882353,D,W,W,W,W,D,W,W,W,W,1,0,0,0,1,0,0,0,0.9117647058823529,1.1470588235294117,0.0,0.0,2.0
H,0.41,0.6145833333333334,0.5180722891566265,0.3924050632911392,0.08823529411764706,0.0,W,D,W,W,W,L,W,W,W,W,1,0,0,0,1,0,0,0,-0.058823529411764705,0.8235294117647058,0.08823529411764706,0.029411764705882353,7.0
H,0.31,0.4895833333333333,0.5421686746987951,0.45569620253164556,0.08823529411764706,0.029411764705882353,W,L,L,L,D,D,W,L,L,W,0,0,0,0,0,0,0,0,-0.4117647058823529,0.3235294117647059,0.058823529411764705,-0.08823529411764706,12.0
NH,0.35,0.6770833333333334,0.6144578313253012,0.3291139240506329,0.08823529411764706,0.029411764705882353,W,W,W,W,L,D,W,W,W,W,0,0,0,0,1,0,0,0,-0.47058823529411764,1.1470588235294117,0.058823529411764705,-0.029411764705882353,13.0
H,0.24,0.4270833333333333,0.5421686746987951,0.5443037974683544,0.08823529411764706,0.08823529411764706,W,D,L,L,W,W,D,W,W,W,0,0,0,0,1,0,0,0,-0.6176470588235294,-0.058823529411764705,0.0,-0.17647058823529413,6.0
H,0.36,0.375,0.6506024096385542,0.7215189873417721,0.0,0.0,L,W,W,W,W,L,L,L,L,L,1,0,0,0,0,0,1,1,-0.5142857142857142,-0.6,0.0,0.34285714285714286,-1.0
H,0.47,0.3958333333333333,0.4457831325301205,0.7468354430379747,0.0,0.02857142857142857,L,D,W,L,L,D,L,D,W,L,0,0,0,0,0,0,0,0,0.2857142857142857,-0.6,-0.02857142857142857,-0.02857142857142857,-14.0
NH,0.59,0.3333333333333333,0.40963855421686746,0.5822784810126582,0.0,0.02857142857142857,L,L,W,W,W,D,W,L,L,L,1,0,0,0,0,0,1,0,0.7142857142857143,-0.4,-0.02857142857142857,0.14285714285714285,-9.0
H,0.28,0.4895833333333333,0.6024096385542169,0.3291139240506329,0.08571428571428572,0.02857142857142857,W,D,L,W,L,D,L,W,L,W,0,0,0,0,0,0,0,0,-0.6285714285714286,0.6,0.05714285714285714,0.0,9.0
H,0.41,0.40625,0.5301204819277109,0.5316455696202531,0.08571428571428572,0.02857142857142857,W,L,D,W,W,D,W,D,L,L,0,0,0,0,0,0,0,0,-0.08571428571428572,-0.08571428571428572,0.05714285714285714,0.14285714285714285,-1.0
H,0.42,0.2708333333333333,0.5060240963855421,0.6582278481012658,0.02857142857142857,0.0,D,L,D,L,W,L,L,L,D,L,0,0,0,0,0,0,0,0,0.0,-0.7428571428571429,0.02857142857142857,0.11428571428571428,-7.0
H,0.68,0.4375,0.3253012048192771,0.5949367088607594,0.08571428571428572,0.0,W,D,W,W,W,L,L,W,W,W,1,0,0,0,1,0,0,0,1.1714285714285715,-0.14285714285714285,0.08571428571428572,0.11428571428571428,-9.0
NH,0.55,0.7291666666666666,0.5903614457831325,0.45569620253164556,0.02857142857142857,0.08571428571428572,D,W,L,D,W,W,W,L,L,W,0,0,0,0,0,0,0,0,0.17142857142857143,0.9714285714285714,-0.05714285714285714,-0.02857142857142857,3.0
NH,0.32,0.6875,0.5421686746987951,0.4177215189873418,0.08571428571428572,0.08571428571428572,W,W,L,L,L,W,D,W,W,W,0,0,1,0,1,0,0,0,-0.37142857142857144,0.9428571428571428,0.0,-0.2,15.0
H,0.26,0.4375,0.5783132530120482,0.5316455696202531,0.0,0.02857142857142857,L,W,D,L,L,D,L,D,L,W,0,0,0,0,0,0,0,0,-0.6285714285714286,0.0,-0.02857142857142857,-0.02857142857142857,5.0
NH,0.42,0.6145833333333334,0.5783132530120482,0.4430379746835443,0.0,0.0,L,L,L,W,W,L,L,L,W,W,0,0,0,0,0,0,0,0,-0.16666666666666666,0.6666666666666666,0.0,0.0,6.0
NH,0.46,0.3125,0.5542168674698795,0.6329113924050633,0.0,0.08333333333333333,L,W,W,D,W,W,W,D,L,W,0,0,0,0,0,0,0,0,0.0,-0.5555555555555556,-0.08333333333333333,0.0,-5.0
NH,0.33,0.2708333333333333,0.5783132530120482,0.6708860759493671,0.0,0.0,L,W,W,L,L,L,L,L,L,D,0,0,0,0,0,0,0,0,-0.4166666666666667,-0.75,0.0,0.1388888888888889,-1.0
H,0.39,0.5,0.6506024096385542,0.35443037974683544,0.08333333333333333,0.0,W,L,W,W,W,L,D,L,W,L,1,0,0,0,0,0,0,0,-0.4166666666666667,0.5555555555555556,0.08333333333333333,0.2222222222222222,7.0
NH,0.36,0.34375,0.7228915662650602,0.5822784810126582,0.0,0.08333333333333333,L,L,L,L,L,W,D,W,L,L,0,0,1,1,0,0,0,0,-0.6666666666666666,-0.3611111111111111,-0.08333333333333333,-0.19444444444444445,2.0
H,0.39,0.5729166666666666,0.5301204819277109,0.6329113924050633,0.0,0.0,L,D,W,D,L,L,D,W,L,D,0,0,0,0,0,0,0,0,-0.1388888888888889,0.1388888888888889,0.0,0.0,4.0
NH,0.69,0.5104166666666666,0.3253012048192771,0.4810126582278481,0.08333333333333333,0.08333333333333333,W,W,D,W,W,W,L,D,W,L,0,0,0,0,0,0,0,0,1.1666666666666667,0.3055555555555556,0.0,0.16666666666666666,-5.0
H,0.71,0.40625,0.43373493975903615,0.7721518987341772,0.08333333333333333,0.0,W,W,W,L,L,L,D,L,D,W,0,0,0,0,0,0,0,0,0.9722222222222222,-0.6111111111111112,0.08333333333333333,0.1111111111111111,-18.0
NH,0.66,0.4479166666666667,0.40963855421686746,0.5569620253164557,0.0,0.08333333333333333,L,W,D,W,W,W,W,L,D,W,0,0,0,0,0,0,0,0,0.8888888888888888,-0.027777777777777776,-0.08333333333333333,0.0,-5.0
NH,0.26,0.40625,0.6385542168674698,0.5569620253164557,0.0,0.0,L,L,L,L,D,L,D,W,D,L,0,0,0,0,0,0,0,0,-0.75,-0.1388888888888889,0.0,-0.1111111111111111,10.0
NH,0.5,0.4479166666666667,0.46987951807228917,0.6329113924050633,0.02702702702702703,0.0,D,W,L,D,W,L,L,L,L,W,0,0,0,0,0,0,0,0,0.2972972972972973,-0.1891891891891892,0.02702702702702703,0.13513513513513514,-4.0
H,0.39,0.3854166666666667,0.8072289156626506,0.7721518987341772,0.0,0.02702702702702703,L,L,D,L,D,D,L,L,L,L,0,0,0,0,0,0,1,0,-0.7567567567567568,-0.6486486486486487,-0.02702702702702703,0.02702702702702703,5.0
H,0.48,0.3125,0.3614457831325301,0.6329113924050633,0.0,0.08108108108108109,L,L,D,L,W,W,W,L,W,D,0,0,0,0,0,0,0,0,0.4864864864864865,-0.5405405405405406,-0.08108108108108109,-0.16216216216216217,-10.0
NH,0.3,0.4270833333333333,0.6024096385542169,0.6835443037974683,0.02702702702702703,0.08108108108108109,D,W,W,D,L,W,W,L,W,W,0,0,0,0,0,0,0,0,-0.5405405405405406,-0.35135135135135137,-0.05405405405405406,-0.10810810810810811,2.0
H,0.55,0.34375,0.6385542168674698,0.620253164556962,0.0,0.0,L,L,D,W,L,L,L,W,W,L,0,0,0,0,0,0,0,0,0.05405405405405406,-0.43243243243243246,0.0,-0.05405405405405406,-13.0
NH,0.43,0.4791666666666667,0.5180722891566265,0.6075949367088608,0.0,0.0,L,W,D,L,D,L,L,W,W,D,0,0,0,0,0,0,0,0,0.0,-0.05405405405405406,0.0,-0.05405405405405406,1.0
NH,0.61,0.6979166666666666,0.43373493975903615,0.4430379746835443,0.08108108108108109,0.02702702702702703,W,L,L,L,W,D,L,W,D,W,0,0,0,0,0,0,0,0,0.6756756756756757,0.8648648648648649,0.05405405405405406,-0.05405405405405406,1.0
NH,0.44,0.8020833333333334,0.5301204819277109,0.45569620253164556,0.08108108108108109,0.08108108108108109,W,W,W,L,D,W,W,W,W,L,0,0,0,0,0,0,0,0,0.0,1.1081081081081081,0.0,-0.05405405405405406,6.0
H,0.34,0.7291666666666666,0.5662650602409639,0.35443037974683544,0.02702702702702703,0.02702702702702703,D,W,D,W,L,D,W,W,D,W,0,0,0,0,0,0,0,0,-0.35135135135135137,1.135135135135135,0.0,-0.08108108108108109,12.0
NH,0.67,0.3125,0.42168674698795183,0.6329113924050633,0.02702702702702703,0.02702702702702703,D,L,W,D,W,D,W,W,D,L,0,0,0,0,0,0,0,0,0.8648648648648649,-0.5405405405405406,0.0,0.0,-13.0
H,0.67,0.3854166666666667,0.42168674698795183,0.5949367088607594,0.02631578947368421,0.07894736842105263,D,D,L,W,D,W,D,W,D,W,0,0,0,0,0,0,0,0,0.8421052631578947,-0.2631578947368421,-0.05263157894736842,-0.13157894736842105,-10.0
NH,0.31,0.28125,0.6746987951807228,0.6708860759493671,0.0,0.02631578947368421,L,W,W,L,W,D,W,L,L,L,0,0,0,0,0,0,1,0,-0.6578947368421053,-0.6842105263157895,-0.02631578947368421,0.13157894736842105,-2.0
H,0.7,0.3125,0.37349397590361444,0.6329113924050633,0.0,0.02631578947368421,L,D,W,W,D,D,D,W,W,D,0,0,0,0,0,0,0,0,1.0263157894736843,-0.5263157894736842,-0.02631578947368421,-0.02631578947368421,-15.0
H,0.46,0.4791666666666667,0.6144578313253012,0.6075949367088608,0.07894736842105263,0.0,W,L,L,L,L,L,W,W,W,L,0,0,1,0,0,0,0,0,-0.13157894736842105,-0.05263157894736842,0.07894736842105263,-0.15789473684210525,2.0
NH,0.48,0.59375,0.5903614457831325,0.6708860759493671,0.07894736842105263,0.07894736842105263,W,L,L,W,W,W,L,L,D,W,0,0,0,0,0,0,0,0,-0.02631578947368421,0.10526315789473684,0.0,0.05263157894736842,6.0
NH,0.33,0.6458333333333334,0.6144578313253012,0.46835443037974683,0.0,0.02631578947368421,L,L,L,W,W,D,W,L,L,L,0,0,0,0,0,0,1,0,-0.47368421052631576,0.6578947368421053,-0.02631578947368421,0.05263157894736842,14.0
H,0.41,0.4270833333333333,0.6506024096385542,0.8607594936708861,0.02631578947368421,0.07894736842105263,D,W,W,L,W,W,L,L,D,L,0,0,0,0,0,0,0,0,-0.34210526315789475,-0.7105263157894737,-0.05263157894736842,0.15789473684210525,-6.0
H,0.81,0.5625,0.4578313253012048,0.3924050632911392,0.07894736842105263,0.07894736842105263,W,W,W,W,W,W,L,L,D,L,1,1,0,0,0,0,0,0,1.131578947368421,0.6052631578947368,0.0,0.2894736842105263,-5.0
H,0.38,0.4583333333333333,0.7590361445783133,0.569620253164557,0.0,0.0,L,D,L,L,L,L,L,W,D,L,0,0,1,0,0,0,0,0,-0.6578947368421053,-0.02631578947368421,0.0,-0.07894736842105263,3.0
H,0.42,0.53125,0.5301204819277109,0.5316455696202531,0.02631578947368421,0.0,D,W,L,D,W,L,D,W,L,D,0,0,0,0,0,0,0,0,-0.05263157894736842,0.23684210526315788,0.02631578947368421,0.07894736842105263,3.0
NH,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.0
NH,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
NH,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8.0
H,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,17.0
H,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-13.0
NH,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.0
NH,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-7.0
NH,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-6.0
NH,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11.0
H,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0
H,0.03,0.010416666666666666,0.012048192771084338,0.012658227848101266,1.5,0.5,W,M,M,M,M,D,M,M,M,M,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,-1.0
H,0.0,0.041666666666666664,0.012048192771084338,0.0379746835443038,0.0,1.5,L,M,M,M,M,W,M,M,M,M,0,0,0,0,0,0,0,0,-0.5,0.5,-1.5,-1.5,10.0
NH,0.01,0.03125,0.024096385542168676,0.05063291139240506,0.0,0.0,L,M,M,M,M,L,M,M,M,M,0,0,0,0,0,0,0,0,-0.5,-0.5,0.0,0.0,-1.0
NH,0.01,0.020833333333333332,0.012048192771084338,0.012658227848101266,0.5,1.5,D,M,M,M,M,W,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.5,-1.0,-1.0,5.0
NH,0.01,0.020833333333333332,0.0,0.012658227848101266,1.5,1.5,W,M,M,M,M,W,M,M,M,M,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0,-6.0
H,0.01,0.0,0.012048192771084338,0.012658227848101266,0.5,0.0,D,M,M,M,M,L,M,M,M,M,0,0,0,0,0,0,0,0,0.0,-0.5,0.5,0.5,-12.0
NH,0.01,0.020833333333333332,0.012048192771084338,0.012658227848101266,0.5,1.5,D,M,M,M,M,W,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.5,-1.0,-1.0,3.0
NH,0.01,0.010416666666666666,0.0,0.012658227848101266,1.5,0.5,W,M,M,M,M,D,M,M,M,M,0,0,0,0,0,0,0,0,0.5,0.0,1.0,1.0,3.0
NH,0.01,0.010416666666666666,0.024096385542168676,0.012658227848101266,0.0,0.5,L,M,M,M,M,D,M,M,M,M,0,0,0,0,0,0,0,0,-0.5,0.0,-0.5,-0.5,-1.0
H,0.01,0.010416666666666666,0.024096385542168676,0.0379746835443038,0.0,0.0,L,M,M,M,M,L,M,M,M,M,0,0,0,0,0,0,0,0,-0.5,-1.0,0.0,0.0,-9.0
H,0.04,0.020833333333333332,0.024096385542168676,0.012658227848101266,2.0,1.0,W,W,M,M,M,W,L,M,M,M,0,0,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,1.0,1.0,-8.0
NH,0.0,0.010416666666666666,0.024096385542168676,0.05063291139240506,0.0,0.0,L,L,M,M,M,L,L,M,M,M,0,0,0,0,0,0,0,0,-0.6666666666666666,-1.0,0.0,0.0,-1.0
H,0.03,0.020833333333333332,0.024096385542168676,0.06329113924050633,1.3333333333333333,0.3333333333333333,W,D,M,M,M,L,D,M,M,M,0,0,0,0,0,0,0,0,0.3333333333333333,-1.0,1.0,1.0,2.0
NH,0.04,0.052083333333333336,0.012048192771084338,0.012658227848101266,2.0,2.0,W,W,M,M,M,W,W,M,M,M,0,0,0,0,0,0,0,0,1.0,1.3333333333333333,0.0,0.0,13.0
H,0.01,0.010416666666666666,0.024096385542168676,0.02531645569620253,0.3333333333333333,1.0,D,L,M,M,M,L,W,M,M,M,0,0,0,0,0,0,0,0,-0.3333333333333333,-0.3333333333333333,-0.6666666666666666,-0.6666666666666666,-11.0
NH,0.01,0.020833333333333332,0.03614457831325301,0.05063291139240506,0.3333333333333333,0.0,L,D,M,M,M,L,L,M,M,M,0,0,0,0,0,0,0,0,-0.6666666666666666,-0.6666666666666666,0.3333333333333333,0.3333333333333333,-11.0
NH,0.02,0.041666666666666664,0.012048192771084338,0.06329113924050633,1.3333333333333333,1.0,W,D,M,M,M,L,W,M,M,M,0,0,0,0,0,0,0,0,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-5.0
NH,0.02,0.03125,0.03614457831325301,0.05063291139240506,0.3333333333333333,0.3333333333333333,L,D,M,M,M,D,L,M,M,M,0,0,0,0,0,0,0,0,-0.3333333333333333,-0.3333333333333333,0.0,0.0,11.0
H,0.06,0.020833333333333332,0.024096385542168676,0.02531645569620253,2.0,1.0,W,W,M,M,M,W,L,M,M,M,0,0,0,0,0,0,0,0,1.3333333333333333,0.0,1.0,1.0,-3.0
NH,0.02,0.03125,0.024096385542168676,0.02531645569620253,1.0,1.3333333333333333,L,W,M,M,M,W,D,M,M,M,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-4.0
H,0.06,0.020833333333333332,0.060240963855421686,0.05063291139240506,1.0,0.5,W,D,L,M,M,D,L,D,M,M,0,0,0,0,0,0,0,0,0.25,-0.5,0.5,0.5,-4.0
H,0.02,0.020833333333333332,0.060240963855421686,0.02531645569620253,0.25,1.0,D,L,L,M,M,D,L,W,M,M,0,0,0,0,0,0,0,0,-0.75,0.0,-0.75,-0.75,2.0
NH,0.02,0.041666666666666664,0.04819277108433735,0.02531645569620253,0.75,1.5,L,W,L,M,M,L,W,W,M,M,0,0,0,0,0,0,0,0,-0.5,0.5,-0.75,-0.75,0.0
H,0.05,0.03125,0.07228915662650602,0.0379746835443038,1.0,1.0,D,L,W,M,M,W,D,L,M,M,0,0,0,0,0,0,0,0,-0.25,0.0,0.0,0.0,7.0
NH,0.06,0.09375,0.012048192771084338,0.0379746835443038,2.25,2.25,W,W,W,M,M,W,W,W,M,M,0,0,0,0,0,0,0,0,1.25,1.5,0.0,0.0,1.0
NH,0.03,0.010416666666666666,0.024096385542168676,0.0379746835443038,1.25,0.25,D,W,D,M,M,D,L,L,M,M,0,0,0,0,0,0,0,0,0.25,-0.5,1.0,1.0,3.0
NH,0.02,0.03125,0.07228915662650602,0.02531645569620253,0.25,1.25,L,L,D,M,M,D,W,D,M,M,0,0,0,0,0,0,0,0,-1.0,0.25,-1.0,-1.0,6.0
NH,0.03,0.03125,0.060240963855421686,0.0759493670886076,0.75,0.25,L,W,L,M,M,L,L,D,M,M,0,0,0,0,0,0,0,0,-0.5,-0.75,0.5,0.5,-6.0
NH,0.02,0.07291666666666667,0.04819277108433735,0.02531645569620253,0.75,2.25,L,L,W,M,M,W,W,W,M,M,0,0,0,0,0,0,0,0,-0.5,1.25,-1.5,-1.5,2.0
NH,0.03,0.041666666666666664,0.060240963855421686,0.02531645569620253,0.25,1.75,D,L,L,M,M,W,W,D,M,M,0,0,0,0,0,0,0,0,-0.5,0.5,-1.5,-1.5,6.0
NH,0.09,0.09375,0.04819277108433735,0.08860759493670886,2.0,1.4,D,W,W,W,M,W,D,L,W,M,0,0,0,0,0,0,0,0,1.0,0.4,0.6,0.6,2.0
H,0.07,0.041666666666666664,0.024096385542168676,0.05063291139240506,2.0,1.0,W,W,W,D,M,L,D,W,D,M,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,-7.0
NH,0.05,0.08333333333333333,0.03614457831325301,0.0759493670886076,1.4,1.4,D,L,W,W,M,W,W,D,L,M,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.0,16.0
H,0.04,0.03125,0.08433734939759036,0.06329113924050633,0.8,0.8,L,W,D,L,M,D,L,W,L,M,0,0,0,0,0,0,0,0,-0.6,-0.4,0.0,0.0,-17.0
H,0.11,0.03125,0.04819277108433735,0.06329113924050633,2.4,0.8,W,W,W,W,M,W,D,L,L,M,0,0,0,0,0,0,0,0,1.4,-0.4,1.6,1.6,-12.0
H,0.02,0.052083333333333336,0.03614457831325301,0.11392405063291139,0.8,0.6,L,D,L,W,M,L,L,W,L,M,0,0,0,0,0,0,0,0,-0.2,-0.8,0.2,0.2,7.0
H,0.03,0.020833333333333332,0.04819277108433735,0.12658227848101267,0.8,0.2,W,D,L,L,M,L,L,L,D,M,0,0,0,0,0,0,0,0,-0.2,-1.6,0.6,0.6,6.0
H,0.03,0.041666666666666664,0.07228915662650602,0.0759493670886076,0.4,0.8,L,D,L,D,M,D,L,L,W,M,0,0,0,0,0,0,0,0,-0.6,-0.4,-0.4,-0.4,-6.0
H,0.07,0.03125,0.024096385542168676,0.10126582278481013,1.6,0.2,W,D,W,D,M,L,D,L,L,M,0,0,0,0,0,0,0,0,1.0,-1.0,1.4,1.4,-14.0
H,0.07,0.07291666666666667,0.0963855421686747,0.0379746835443038,0.8,1.8,W,L,L,D,M,L,W,W,W,M,0,0,0,0,0,0,0,0,-0.2,0.8,-1.0,-1.0,8.0
H,0.12,0.10416666666666667,0.08433734939759036,0.0759493670886076,1.6666666666666667,1.6666666666666667,W,W,W,D,L,L,D,W,W,W,0,0,0,0,1,0,0,0,0.8333333333333334,0.6666666666666666,0.0,0.0,-8.0
H,0.03,0.10416666666666667,0.10843373493975904,0.0379746835443038,0.6666666666666666,2.1666666666666665,L,W,D,L,L,W,W,W,W,D,0,0,0,0,0,0,0,0,-1.0,1.1666666666666667,-1.5,-1.5,5.0
H,0.11,0.0625,0.0963855421686747,0.08860759493670886,1.6666666666666667,1.1666666666666667,W,W,D,L,W,L,D,L,W,W,0,0,0,0,0,0,0,0,0.5,-0.16666666666666666,0.5,0.5,-10.0
H,0.08,0.07291666666666667,0.07228915662650602,0.08860759493670886,1.5,1.1666666666666667,L,L,W,W,W,W,L,W,D,L,1,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,4.0
NH,0.05,0.08333333333333333,0.08433734939759036,0.02531645569620253,0.8333333333333334,1.8333333333333333,L,L,D,W,D,W,W,D,W,D,0,0,0,0,0,0,0,0,-0.3333333333333333,1.0,-1.0,-1.0,15.0
NH,0.03,0.0625,0.1686746987951807,0.06329113924050633,0.16666666666666666,1.1666666666666667,L,L,L,L,D,W,L,D,L,W,0,0,0,0,0,0,0,0,-1.8333333333333333,0.16666666666666666,-1.0,-1.0,-5.0
NH,0.03,0.07291666666666667,0.10843373493975904,0.06329113924050633,0.16666666666666666,1.1666666666666667,L,L,D,L,L,W,W,D,L,L,0,0,0,0,0,0,0,0,-1.0,0.3333333333333333,-1.0,-1.0,2.0
NH,0.04,0.15625,0.08433734939759036,0.05063291139240506,0.6666666666666666,2.5,L,D,L,L,W,W,W,W,W,W,0,0,0,0,1,1,0,0,-0.5,1.8333333333333333,-1.8333333333333333,-1.8333333333333333,8.0
NH,0.07,0.041666666666666664,0.1566265060240964,0.0759493670886076,0.5,0.8333333333333334,L,L,L,W,L,W,L,D,L,D,0,0,0,0,0,0,0,0,-1.0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,1.0
